nombre_empresa,cuit,periodo_fiscal,empleados,ingresos,gastos,margen,deuda,activos,prestamos_solicitados,prestamos_aprobados,monto_solicitado,monto_aprobado,ticket_promedio_solicitado,ticket_promedio_aprobado,prestamos_cancelados,prestamos_vigentes,tiempo_cancelacion_prestamo,servicios_utilizados,transferencias,pagos,creditos,inversiones,trimestre_dias_actividad,trimestre_dias_inactividad,promedio_login_dia,total_login_dia,churn
Servicios Santa Fe,56199550461,2024-Q3,166,41544447.3,29250594.04,12293853.259999998,8813465.29,35741889.23,2,0,383714.05,0.0,191857.025,0.0,0,0,0,1,0,1,0,1,43,4,3.48,149.64,1
Servicios Santa Fe,56199550461,2025-Q1,19,5652347.32,4389179.0,1263168.3200000003,1744242.26,7773475.12,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,1,37,56,3.91,144.67,1
Consultora Rodríguez,82055379110,2024-Q2,82,39623321.32,28713396.56,10909924.760000002,12882829.23,46969336.65,1,1,91696.44,163596.99,91696.44,163596.99,1,0,69,2,1,1,1,1,79,5,1.23,97.17,0
Consultora Rodríguez,82055379110,2024-Q4,112,5815514.9,4451054.95,1364459.9500000002,975263.01,8061352.02,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0,57,1,2.53,144.21,0
Consultora Rodríguez,82055379110,2024-Q1,33,43033206.01,23580253.28,19452952.729999997,2423286.76,61191808.1,4,1,442280.18,76251.85,110570.045,76251.85,0,1,0,0,0,1,1,1,56,60,4.26,238.56,1
Cooperativa La Pampa,37076051537,2025-Q2,199,12240341.87,10743560.74,1496781.129999999,3957727.89,14124522.73,4,4,406557.63,677957.59,101639.4075,169489.3975,2,2,90,0,0,1,1,0,87,49,2.6,226.2,1
Cooperativa La Pampa,37076051537,2024-Q2,177,34871267.33,24525227.53,10346039.799999997,3345833.0,41741079.61,2,0,238017.19,0.0,119008.595,0.0,0,0,0,0,0,0,0,1,27,8,1.19,32.13,0
Cooperativa La Pampa,37076051537,2025-Q1,13,26193636.56,18900259.9,7293376.66,11321284.55,30646076.94,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,23,65,0.59,13.57,1
Grupo Buenos Aires,52197528335,2025-Q4,70,17923158.14,16811846.09,1111312.0500000007,7135405.84,14421230.31,4,1,485948.83,198681.25,121487.2075,198681.25,1,0,74,0,0,0,1,0,79,10,1.8,142.2,1
Grupo Buenos Aires,52197528335,2024-Q3,97,5297099.23,5006305.44,290793.79000000004,1488429.86,6881135.42,2,2,362373.75,191999.49,181186.875,95999.745,0,2,0,0,1,0,1,0,85,1,1.37,116.45,1
Grupo Buenos Aires,52197528335,2025-Q2,113,22221267.21,12678861.59,9542405.620000001,7262822.84,23993624.44,2,0,394716.86,0.0,197358.43,0.0,0,0,0,0,0,1,0,1,50,0,3.29,164.5,1
Grupo Buenos Aires,52197528335,2024-Q2,88,14450252.68,7717624.24,6732628.4399999995,5915463.12,19229351.77,5,3,933296.9,391934.72,186659.38,130644.90666666666,0,3,0,1,0,0,1,1,60,23,3.94,236.4,1
Consultora Fernández,38278628662,2024-Q1,172,30038449.88,25905582.36,4132867.5199999996,5480607.64,25604415.7,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,50,48,4.66,233.0,1
Consultora Fernández,38278628662,2025-Q4,182,8995953.58,7798899.14,1197054.4400000004,3904196.17,10697045.54,5,0,624869.16,0.0,124973.83200000001,0.0,0,0,0,0,0,0,0,1,41,63,3.93,161.13,1
Consultora Fernández,38278628662,2024-Q3,87,27386906.74,16880361.44,10506545.299999997,11823775.98,28225607.75,1,0,163569.62,0.0,163569.62,0.0,0,0,0,1,0,0,0,1,81,51,1.69,136.89,1
Consultora Fernández,38278628662,2024-Q2,59,26354881.65,21837998.32,4516883.329999998,2820241.97,37639725.87,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0,71,4,1.92,136.32,0
Distribuidora Gutierrez,91521907561,2024-Q2,108,29133329.07,17191215.21,11942113.86,7564310.42,38705010.05,5,1,785273.06,110681.52,157054.61200000002,110681.52,0,1,0,0,1,0,1,0,68,57,2.51,170.68,1
Distribuidora Gutierrez,91521907561,2025-Q1,58,45958727.18,43220351.01,2738376.170000002,19108244.65,42612538.59,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,1,59,21,1.63,96.17,1
Tecnología Gutierrez,41337728195,2025-Q4,59,2443282.17,2175129.89,268152.2799999998,589818.72,2186599.04,5,2,464230.24,152078.92,92846.048,76039.46,1,1,85,1,0,1,1,1,76,56,2.43,184.68,1
Tecnología Gutierrez,41337728195,2024-Q2,92,19670394.48,12102484.29,7567910.190000001,298616.18,25325418.56,3,2,455931.96,373334.96,151977.32,186667.48,1,1,59,1,1,0,1,1,34,39,3.97,134.98,1
Tecnología Gutierrez,41337728195,2025-Q1,77,14528301.78,11433804.44,3094497.34,4647757.03,11970005.16,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,40,44,0.76,30.4,1
Servicios Río Negro,54172741425,2024-Q3,192,19296378.17,14327032.51,4969345.660000002,7201011.2,27450897.2,1,0,78926.69,0.0,78926.69,0.0,0,0,0,1,0,0,0,1,46,12,2.63,120.98,1
Servicios Río Negro,54172741425,2025-Q4,100,30398453.84,18884765.85,11513687.989999998,9985103.84,39679233.91,1,1,80557.68,61664.47,80557.68,61664.47,1,0,53,0,1,0,1,0,83,68,2.03,168.49,1
Alimentos Pérez,15122489870,2025-Q3,74,17252888.19,14948349.04,2304539.1500000022,5003433.78,17274414.29,4,0,281551.78,0.0,70387.945,0.0,0,0,0,0,0,0,0,1,74,8,2.06,152.44,0
Alimentos Pérez,15122489870,2024-Q2,131,38421321.59,26948554.38,11472767.210000005,9345572.59,47689762.85,4,1,354478.32,158810.75,88619.58,158810.75,1,0,71,2,1,0,1,1,27,36,2.39,64.53,1
Alimentos Pérez,15122489870,2025-Q4,133,28787698.44,22118106.34,6669592.1000000015,5000955.8,35581831.67,1,0,118865.74,0.0,118865.74,0.0,0,0,0,1,0,1,0,1,71,41,1.01,71.71,1
Tecnología Fernández,04838458658,2024-Q2,94,27151244.24,25457363.21,1693881.0299999975,6372284.47,30767854.56,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0,35,6,4.87,170.45,1
Tecnología Fernández,04838458658,2025-Q2,56,48692121.85,29219672.76,19472449.09,16250352.47,54171623.43,2,0,124108.48,0.0,62054.24,0.0,0,0,0,0,0,1,0,1,20,66,3.75,75.0,1
Tecnología Fernández,04838458658,2024-Q4,96,37888477.42,27994316.02,9894161.400000002,7801398.61,50928648.13,4,2,513374.58,259487.59,128343.645,129743.795,0,2,0,0,0,1,1,0,84,64,1.26,105.84,1
Tecnología Vargas,48746866626,2024-Q3,95,25933593.26,16023666.74,9909926.520000001,11190792.97,38307720.44,5,0,677790.18,0.0,135558.03600000002,0.0,0,0,0,1,0,0,0,1,22,33,4.99,109.78,1
Tecnología Vargas,48746866626,2024-Q2,110,49509498.11,30601621.57,18907876.54,23913741.27,47469832.67,1,0,155504.71,0.0,155504.71,0.0,0,0,0,0,0,1,0,1,54,27,3.57,192.78,0
Servicios Gómez,87236404351,2025-Q1,47,3072150.35,1786835.96,1285314.3900000001,1164391.36,3109508.88,2,0,195012.41,0.0,97506.205,0.0,0,0,0,0,0,1,0,1,67,56,1.25,83.75,1
Servicios Gómez,87236404351,2024-Q1,170,22066125.68,13776338.4,8289787.279999999,7339164.49,27418906.67,5,3,512802.8,509699.91,102560.56,169899.97,3,0,59,1,1,0,1,1,62,70,3.77,233.74,1
Servicios Gómez,87236404351,2025-Q2,66,24759937.1,15411642.11,9348294.990000002,2873149.1,24218077.41,5,2,817259.57,157623.88,163451.914,78811.94,2,0,86,0,0,1,1,0,61,36,2.33,142.13,1
Servicios Gómez,87236404351,2024-Q3,75,7664027.85,6672528.86,991498.9899999993,2932843.16,6240383.19,5,0,340144.17,0.0,68028.834,0.0,0,0,0,0,0,0,0,1,33,68,1.39,45.87,1
Distribuidora Santa Fe,72876054481,2024-Q3,152,35329302.74,27466925.91,7862376.830000002,7716291.82,39422712.35,5,3,989302.45,500208.92,197860.49,166736.30666666667,2,1,39,1,1,0,1,1,81,29,2.53,204.93,1
Distribuidora Santa Fe,72876054481,2025-Q1,103,28104043.66,24149745.61,3954298.0500000007,13879746.52,27533835.09,3,0,426911.04,0.0,142303.68,0.0,0,0,0,0,0,1,0,0,54,41,1.96,105.84,1
Distribuidora Santa Fe,72876054481,2024-Q4,126,24863018.0,16608715.29,8254302.710000001,7383485.05,36296896.99,5,2,899711.54,173846.79,179942.30800000002,86923.395,1,1,80,1,0,1,1,0,85,38,2.96,251.6,1
Distribuidora Santa Fe,72876054481,2025-Q4,97,21496869.99,11074361.31,10422508.679999998,68268.1,21330086.66,3,2,262520.16,331194.99,87506.71999999999,165597.495,0,2,0,0,1,0,1,0,58,53,0.69,40.02,1
Servicios Rodríguez,84017254186,2025-Q3,36,38405746.51,34298443.98,4107302.530000001,13964686.1,42055429.37,4,0,210587.56,0.0,52646.89,0.0,0,0,0,0,0,1,0,0,65,54,0.83,53.95,1
Servicios Rodríguez,84017254186,2025-Q2,103,9210082.67,6791772.89,2418309.7800000003,4008675.86,10090735.23,1,0,100590.03,0.0,100590.03,0.0,0,0,0,1,1,0,0,0,41,42,1.65,67.65,1
Alimentos La Pampa,04612271425,2025-Q1,195,5207415.28,4021795.37,1185619.9100000001,547877.59,4911443.83,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,1,73,31,4.76,347.48,1
Alimentos La Pampa,04612271425,2025-Q2,68,29489632.68,22761966.64,6727666.039999999,7181045.86,28958385.2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,28,62,3.44,96.32,1
Alimentos La Pampa,04612271425,2025-Q4,40,28559932.15,21402282.57,7157649.579999998,57657.26,26488918.43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,88,51,4.36,383.68,1
Alimentos La Pampa,04612271425,2024-Q3,133,11843818.84,7887387.06,3956431.7800000003,3656110.72,11210246.81,3,0,578625.59,0.0,192875.19666666666,0.0,0,0,0,0,0,0,0,0,80,40,2.85,228.0,1
Productora Vargas,15074053665,2025-Q2,46,42997228.17,30314054.31,12683173.860000003,3470986.22,42784620.81,3,0,566429.51,0.0,188809.83666666667,0.0,0,0,0,2,1,0,0,1,75,53,1.56,117.0,1
Productora Vargas,15074053665,2025-Q1,172,11690635.96,7129481.68,4561154.280000001,5320695.99,16734780.88,5,2,915912.76,381587.92,183182.552,190793.96,2,0,77,2,1,0,1,1,23,49,3.13,71.99,1
Productora Vargas,52274629107,2025-Q2,130,3676871.43,2550008.63,1126862.8000000003,1621539.32,4668582.15,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,57,64,2.71,154.47,1
Productora Vargas,52274629107,2024-Q2,42,16343803.19,12217028.95,4126774.24,2341340.22,21403821.03,1,0,155326.42,0.0,155326.42,0.0,0,0,0,0,0,1,0,1,28,70,2.6,72.8,1
Productora Vargas,52274629107,2024-Q1,39,25699467.13,15863900.72,9835566.409999998,4348903.25,30343001.16,4,2,614393.1,136218.45,153598.275,68109.225,2,0,83,0,1,0,1,0,34,49,0.96,32.64,1
Servicios Gutierrez,80496177888,2025-Q4,32,34289920.26,20882944.82,13406975.439999998,13216132.2,43513228.63,4,3,579248.65,453132.43,144812.1625,151044.14333333334,0,3,0,1,1,0,1,0,45,42,3.69,166.05,1
Servicios Gutierrez,80496177888,2025-Q1,134,42658938.19,39643439.6,3015498.589999996,10288494.8,62115853.69,5,3,308461.17,482966.79,61692.234,160988.93,3,0,65,0,1,0,1,0,66,19,0.99,65.34,1
Servicios Gutierrez,80496177888,2024-Q3,139,28605419.25,23590429.96,5014989.289999999,6329600.62,25769518.23,5,1,280909.7,66507.02,56181.94,66507.02,1,0,47,0,0,0,1,1,41,0,1.22,50.02,0
Cooperativa Mendoza,55028004364,2024-Q3,81,38858280.22,27472043.51,11386236.709999997,8206505.29,36263013.09,2,0,355427.13,0.0,177713.565,0.0,0,0,0,2,1,0,0,1,65,20,3.4,221.0,1
Cooperativa Mendoza,55028004364,2025-Q3,105,9621893.69,6812485.7,2809407.9899999993,2414013.61,13679325.41,4,2,710332.07,275587.56,177583.0175,137793.78,0,2,0,0,0,0,1,1,26,56,4.58,119.08,1
Cooperativa Mendoza,55028004364,2024-Q1,79,36658211.5,33659802.14,2998409.3599999994,15204669.22,45390813.81,3,2,414641.8,226835.73,138213.93333333332,113417.865,0,2,0,1,1,1,1,0,74,13,3.08,227.92,1
Industrias Martínez,70585844167,2025-Q3,33,26791891.19,25318359.08,1473532.1100000031,9154464.27,33865976.22,1,0,133054.41,0.0,133054.41,0.0,0,0,0,1,1,0,0,0,49,50,0.8,39.2,1
Industrias Martínez,70585844167,2024-Q1,65,15791740.0,13607619.35,2184120.6500000004,2578831.98,18769390.1,5,4,570747.91,331152.11,114149.58200000001,82788.0275,1,3,40,0,1,0,1,0,37,40,4.77,176.49,1
Grupo Fernández,13787239051,2024-Q2,29,30350121.6,24626237.77,5723883.830000002,9462680.78,30824764.57,5,1,395551.8,55241.56,79110.36,55241.56,1,0,44,2,0,1,1,1,27,50,4.12,111.24,1
Grupo Fernández,13787239051,2025-Q2,150,13082866.81,7589728.1,5493138.710000001,5387889.98,10540085.83,3,0,547398.18,0.0,182466.06000000003,0.0,0,0,0,1,1,0,0,0,25,8,1.32,33.0,1
Grupo Fernández,13787239051,2025-Q3,53,16749413.39,13556113.36,3193300.030000001,1483071.72,18470095.65,3,0,191550.16,0.0,63850.05333333334,0.0,0,0,0,1,1,0,0,1,60,61,0.5,30.0,1
Consultora Córdoba,49486054177,2024-Q1,159,45445867.04,31969855.41,13476011.629999999,11578670.52,59666804.41,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,66,6,4.84,319.44,1
Consultora Córdoba,49486054177,2024-Q4,48,20154556.21,18168257.02,1986299.1900000013,6322493.56,29712481.34,1,0,92783.3,0.0,92783.3,0.0,0,0,0,1,0,1,0,0,33,10,3.3,108.9,0
Consultora Córdoba,49486054177,2024-Q2,24,34607469.24,22263372.26,12344096.98,4587057.45,45730253.94,5,3,624369.14,587698.07,124873.82800000001,195899.35666666666,2,1,86,0,1,0,1,0,48,4,1.82,87.36,0
Distribuidora Checo,87103650454,2025-Q3,14,1430870.05,816987.82,613882.2300000001,193203.36,1970002.9,4,4,359565.09,674011.14,89891.2725,168502.785,1,3,49,1,0,0,1,1,48,45,2.19,105.12,1
Distribuidora Checo,87103650454,2024-Q2,196,36823056.7,26165151.78,10657904.920000002,11947486.34,36343103.69,3,2,533083.6,199936.49,177694.53333333333,99968.245,1,1,33,3,1,1,1,1,52,46,3.69,191.88,1
Comercial López,47719543701,2025-Q1,195,24563558.41,22722232.05,1841326.3599999994,11048096.7,27346553.92,4,4,345627.88,599584.13,86406.97,149896.0325,3,1,35,2,1,0,1,1,65,4,1.52,98.8,1
Comercial López,47719543701,2025-Q4,10,13957748.28,11233060.88,2724687.3999999985,1064678.51,15891436.13,1,1,68054.65,198940.21,68054.65,198940.21,0,1,0,1,0,1,1,1,35,37,1.45,50.75,1
Comercial López,47719543701,2024-Q1,130,3248577.53,1837901.3,1410676.2299999997,853602.79,3731245.91,4,4,492169.39,772815.08,123042.3475,193203.77,0,4,0,2,0,1,1,1,56,24,4.44,248.64,1
Comercial López,47719543701,2024-Q2,14,15758014.52,10700583.88,5057430.639999999,7412753.37,23526003.02,5,4,904341.47,643252.8,180868.294,160813.2,2,2,65,0,1,0,1,1,25,7,3.38,84.5,1
Servicios Sánchez,87989922666,2024-Q4,151,5318281.22,4821781.53,496499.6899999995,2376148.43,5410300.24,2,2,355838.87,202524.01,177919.435,101262.005,1,1,58,0,1,1,1,0,45,63,4.06,182.7,1
Servicios Sánchez,87989922666,2025-Q1,64,7211088.82,4951537.44,2259551.38,1048558.74,8235404.2,4,2,325891.46,154261.35,81472.865,77130.675,0,2,0,1,1,1,1,1,49,23,4.8,235.2,0
Servicios Sánchez,87989922666,2025-Q4,139,3267576.4,2275296.58,992279.8199999998,806351.3,4467380.15,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,22,53,2.44,53.68,1
Industrias Dondero,35833364672,2024-Q4,146,45961641.87,39888127.44,6073514.43,16345148.46,68331518.95,1,0,189176.58,0.0,189176.58,0.0,0,0,0,2,1,1,0,1,43,53,0.86,36.98,1
Industrias Dondero,35833364672,2025-Q3,173,33684428.75,24452714.5,9231714.25,10473817.22,47374300.72,5,4,753949.2,598569.26,150789.84,149642.315,3,1,33,0,0,0,1,0,38,68,4.72,179.36,1
Industrias Dondero,35833364672,2024-Q2,24,49279087.77,45841804.9,3437282.870000005,3534495.89,57394653.46,3,0,546262.0,0.0,182087.33333333334,0.0,0,0,0,2,1,1,0,1,39,42,2.74,106.86,1
Industrias Dondero,35833364672,2025-Q1,7,24844173.14,18161100.92,6683072.219999999,3429926.81,31127686.86,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,1,38,11,2.22,84.36,1
Productora Checo,72826580063,2025-Q3,97,41557480.19,31118904.3,10438575.889999997,19385766.9,47446323.03,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,87,40,2.69,234.03,1
Productora Checo,72826580063,2024-Q1,24,24284169.87,19485744.57,4798425.300000001,4003126.1,32406125.74,1,0,115082.36,0.0,115082.36,0.0,0,0,0,1,1,0,0,1,84,27,1.5,126.0,1
Productora Checo,72826580063,2024-Q4,105,2597291.1,2371751.0,225540.1000000001,179392.77,2496638.47,2,2,136021.14,228512.62,68010.57,114256.31,0,2,0,1,0,1,1,0,29,67,3.25,94.25,1
Distribuidora Paraná,20376300272,2024-Q2,153,27534405.71,18524712.5,9009693.21,9599532.83,23166611.91,2,2,200160.44,191495.22,100080.22,95747.61,2,0,56,0,0,0,1,0,57,13,0.82,46.74,0
Distribuidora Paraná,20376300272,2025-Q4,27,25250214.98,16721782.78,8528432.200000001,32823.12,24551873.66,5,5,416068.69,970402.63,83213.738,194080.526,0,5,0,2,1,1,1,0,83,17,3.33,276.39,1
Distribuidora Paraná,20376300272,2024-Q4,25,12063328.57,11400769.62,662558.9500000011,5243423.1,9903047.76,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,45,10,1.1,49.5,1
Distribuidora Paraná,20376300272,2024-Q1,38,34555043.59,24515624.83,10039418.760000005,4826626.16,48714436.46,3,1,299283.93,165244.01,99761.31,165244.01,1,0,53,0,0,0,1,0,65,13,3.63,235.95,1
Comercial Rodríguez,63940429487,2025-Q2,94,36466988.58,31379635.94,5087352.639999997,15974624.18,48561465.64,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,78,30,2.66,207.48,0
Comercial Rodríguez,63940429487,2025-Q3,122,10239379.45,5742374.43,4497005.02,354940.92,14458919.38,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,25,63,3.28,82.0,1
Comercial Rodríguez,63940429487,2024-Q1,170,20252672.6,10624284.53,9628388.070000002,8520075.63,20158238.92,1,0,159974.69,0.0,159974.69,0.0,0,0,0,0,0,0,0,0,80,16,4.94,395.2,1
Servicios López,18015449723,2024-Q2,107,3651884.76,2651883.27,1000001.4899999998,584954.05,5064518.59,4,1,474111.14,110800.55,118527.785,110800.55,1,0,54,0,0,1,1,0,61,17,1.85,112.85,0
Servicios López,18015449723,2025-Q4,37,2214237.42,1443233.21,771004.21,13083.09,2172960.01,3,3,275119.77,582573.38,91706.59000000001,194191.12666666668,0,3,0,0,0,1,1,0,62,10,3.45,213.9,1
Servicios Neuquén,78137105844,2024-Q2,188,2846749.6,2676803.98,169945.6200000001,432938.76,2619063.63,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,86,43,2.82,242.52,1
Servicios Neuquén,78137105844,2025-Q4,16,48056427.81,37226445.08,10829982.730000004,16968963.44,66676085.66,4,1,352492.91,186109.58,88123.2275,186109.58,1,0,84,0,1,0,1,0,54,62,4.41,238.14,1
Servicios Neuquén,78137105844,2025-Q3,149,13998908.04,10206005.64,3792902.3999999985,6430344.12,16607164.81,5,0,835200.09,0.0,167040.01799999998,0.0,0,0,0,2,1,1,0,1,43,28,3.36,144.48,1
Productora Fernández,47460987099,2025-Q1,165,30468466.86,17982314.91,12486151.95,3921185.23,37269973.34,4,0,201002.03,0.0,50250.5075,0.0,0,0,0,0,1,1,0,0,85,33,1.7,144.5,1
Productora Fernández,47460987099,2024-Q1,48,15540632.84,13790643.91,1749988.9299999997,1089848.6,16512131.83,2,0,274718.0,0.0,137359.0,0.0,0,0,0,2,1,1,0,0,76,42,2.34,177.84,1
Productora Fernández,47460987099,2025-Q3,168,36498112.46,21697147.73,14800964.73,7770579.16,49182338.67,1,0,53127.95,0.0,53127.95,0.0,0,0,0,2,1,1,0,1,86,65,1.37,117.82,1
Grupo Dondero,08104031562,2025-Q3,55,30675701.71,23690817.19,6984884.52,9374916.04,30675632.3,2,1,215289.15,168166.82,107644.575,168166.82,1,0,59,1,1,0,1,0,68,28,4.41,299.88,0
Grupo Dondero,08104031562,2024-Q1,120,5802496.18,5405419.38,397076.7999999998,1989950.11,5122342.96,3,1,280799.96,126165.0,93599.98666666668,126165.0,1,0,73,0,0,0,1,0,61,34,4.0,244.0,1
Grupo Dondero,08104031562,2025-Q2,198,18187538.91,16792988.99,1394549.9200000018,2189225.45,23221669.84,3,1,424655.75,102800.38,141551.91666666666,102800.38,1,0,65,1,1,1,1,0,45,27,1.44,64.8,1
Servicios Paraná,25890650585,2024-Q1,21,29520591.56,26267083.35,3253508.209999997,14515075.59,35486538.76,3,0,476436.13,0.0,158812.04333333333,0.0,0,0,0,1,1,0,0,1,42,32,4.61,193.62,1
Servicios Paraná,25890650585,2025-Q2,173,19572260.32,12072108.36,7500151.960000001,1328836.09,15836404.11,4,0,220714.51,0.0,55178.6275,0.0,0,0,0,0,0,0,0,0,48,43,1.89,90.72,1
Comercial Sánchez,52440493101,2025-Q3,163,2437263.58,1511196.53,926067.05,11946.63,2355668.63,3,3,583856.18,202506.49,194618.72666666668,67502.16333333333,3,0,60,1,1,0,1,1,51,55,0.84,42.84,1
Comercial Sánchez,52440493101,2024-Q4,44,43198879.2,29156125.87,14042753.330000002,7413839.63,53124899.98,5,0,565941.92,0.0,113188.384,0.0,0,0,0,1,0,0,0,1,25,39,3.92,98.0,1
Comercial Sánchez,52440493101,2025-Q2,167,17137729.84,15064790.21,2072939.629999999,1383147.01,17471201.89,3,0,499728.89,0.0,166576.29666666666,0.0,0,0,0,1,1,0,0,0,68,35,0.69,46.92,1
Grupo Mendoza,90839002891,2024-Q1,49,12691408.58,9347376.93,3344031.6500000004,4650772.92,16373621.86,4,0,275401.48,0.0,68850.37,0.0,0,0,0,1,0,1,0,0,38,60,2.0,76.0,1
Grupo Mendoza,90839002891,2025-Q1,118,49984299.72,28388474.38,21595825.34,12429319.69,45898166.64,4,0,669583.75,0.0,167395.9375,0.0,0,0,0,1,1,0,0,0,37,18,4.77,176.49,1
Comercial Gómez,61336985138,2024-Q4,108,48727933.52,28075001.54,20652931.980000004,17337249.98,71782845.67,4,0,343156.49,0.0,85789.1225,0.0,0,0,0,1,1,0,0,0,21,32,4.66,97.86,1
Comercial Gómez,61336985138,2025-Q3,185,37379919.36,19962210.98,17417708.38,17357532.47,41707643.95,1,0,179680.7,0.0,179680.7,0.0,0,0,0,0,1,0,0,1,70,6,3.41,238.7,1
Comercial Gómez,61336985138,2025-Q2,85,33522991.65,29783999.89,3738991.759999998,6720863.87,49160836.99,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,61,42,3.73,227.53,1
Comercial Gómez,61336985138,2025-Q4,141,28613056.17,25303672.08,3309384.0900000036,9894082.73,28129182.81,4,2,304148.09,330899.32,76037.0225,165449.66,1,1,57,2,1,1,1,0,35,48,1.02,35.7,1
Consultora Gómez,31747848590,2024-Q4,23,34871997.13,31915361.19,2956635.9400000013,17410125.85,30946008.97,1,0,70446.17,0.0,70446.17,0.0,0,0,0,1,0,1,0,0,72,3,4.72,339.84,1
Consultora Gómez,31747848590,2024-Q2,50,49296037.82,32255299.34,17040738.48,7153637.96,54515704.45,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,53,8,3.49,184.97,1
Consultora Gómez,31747848590,2024-Q1,173,45489520.49,28382521.29,17106999.200000003,13840450.54,53016760.68,5,3,902117.49,338244.66,180423.498,112748.21999999999,0,3,0,0,0,0,1,0,75,68,0.72,54.0,1
Productora Gómez,13811139145,2024-Q2,6,46568261.1,35931023.52,10637237.579999998,9697017.36,42593163.72,4,4,732320.82,289943.88,183080.205,72485.97,2,2,66,0,0,1,1,0,70,11,2.92,204.4,1
Productora Gómez,13811139145,2024-Q4,69,16928896.07,15582562.66,1346333.4100000001,5369348.75,15644116.54,4,4,418302.29,733855.17,104575.5725,183463.7925,2,2,35,0,1,1,1,0,35,61,3.14,109.9,1
Productora Gómez,13811139145,2025-Q4,37,10654168.24,8078236.51,2575931.7300000004,3885314.64,14059437.57,3,0,193037.79,0.0,64345.93,0.0,0,0,0,2,1,1,0,0,58,25,2.1,121.8,1
Comercial Salta,84482149532,2025-Q1,70,42175887.62,23711464.93,18464422.689999998,7655746.84,55292645.34,1,0,103055.13,0.0,103055.13,0.0,0,0,0,3,1,1,0,1,73,43,4.04,294.92,1
Comercial Salta,84482149532,2024-Q3,46,13256217.07,10582406.04,2673811.030000001,5426784.62,13140891.75,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,24,24,1.1,26.4,1
Productora Vargas,18047547991,2025-Q3,26,35808848.95,20159125.97,15649722.980000004,315840.88,31527108.71,3,3,482372.92,279981.53,160790.97333333333,93327.17666666668,0,3,0,0,0,0,1,0,90,40,3.05,274.5,1
Productora Vargas,18047547991,2024-Q3,61,24274130.15,16131555.64,8142574.509999998,7023867.9,20171304.58,5,5,295285.0,562672.44,59057.0,112534.48799999998,5,0,31,1,0,0,1,1,69,8,3.32,229.08,0
Productora Vargas,18047547991,2025-Q2,27,38546834.04,26044685.24,12502148.8,4289264.63,45002654.42,4,0,526477.1,0.0,131619.275,0.0,0,0,0,1,0,1,0,0,87,5,2.36,205.32,1
Comercial Rosario,60604237577,2025-Q1,69,41548419.92,30348400.63,11200019.290000003,5146031.83,37292553.37,3,2,169747.2,311629.66,56582.4,155814.83,0,2,0,2,0,1,1,1,44,9,4.87,214.28,1
Comercial Rosario,60604237577,2025-Q3,52,41538766.6,23202665.8,18336100.8,1849854.63,45724495.63,4,0,693652.16,0.0,173413.04,0.0,0,0,0,1,1,0,0,0,30,50,1.18,35.4,1
Comercial Rosario,60604237577,2025-Q2,174,35072615.27,20327827.95,14744787.320000004,11154561.3,30098926.44,5,2,332658.7,129428.35,66531.74,64714.175,1,1,70,0,0,0,1,0,66,21,1.33,87.78,1
Comercial Rosario,60604237577,2024-Q1,87,10578939.33,7453048.94,3125890.3899999997,4731838.55,8990511.69,4,0,404995.89,0.0,101248.9725,0.0,0,0,0,1,0,0,0,1,81,29,2.84,230.04,1
Comercial Pérez,95705329304,2024-Q3,171,21057057.21,19783481.81,1273575.4000000022,4621754.54,21151504.15,3,0,503869.71,0.0,167956.57,0.0,0,0,0,1,1,1,0,1,73,21,0.58,42.34,1
Comercial Pérez,95705329304,2025-Q2,180,1974068.83,1525329.87,448738.95999999996,775981.49,2549491.6,3,0,356871.72,0.0,118957.23999999999,0.0,0,0,0,1,0,1,0,1,82,22,1.96,160.72,1
