CUIT,Nombre_Empresa,Tipo_Sociedad,Sector,Provincia,Año_Fundación,Empleados,Periodo_Fiscal,Ingresos,Gastos,Margen,Deuda,Activos,Prestamos_Solicitados,Prestamos_Aprobados,Prestamos_Cancelados,Prestamos_Vigentes,Ticket_Promedio_Solicitado,Ticket_Promedio_Aprobado,Monto_Solicitado,Monto_Aprobado,Tiempo_Cancelacion_Prestamo,Trimestre_Dias_Actividad,Trimestre_Dias_Inactividad,Promedio_Login_Dia,Total_Login_Dia,Transferencias,Pagos,Creditos,Inversiones,Servicios_Utilizados,Churn,Churn_Date,Telefono,Direccion
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2022-Q2,65492709.51,51074782.0,14417927.51,29503301.12,107632343.11,4,2,0,2,3780549.19,2312193.18,15122196.75,4624386.37,60,89,1,3.0,267,0,1,0,0,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2022-Q3,68947739.39,44516410.9,24431328.49,33365292.28,102313031.66,2,1,0,1,8293588.32,7239670.43,16587176.65,7239670.43,90,29,61,10.0,290,0,0,1,1,2,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2022-Q4,61699811.94,49134321.03,12565490.91,33810341.81,109061448.18,3,2,2,0,3744414.05,3307664.2,11233242.14,6615328.41,90,19,71,7.0,133,0,0,0,1,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2023-Q1,67051001.83,49780010.15,17270991.68,36475618.74,103526620.56,2,0,0,0,6594608.49,6799881.62,13189216.98,0.0,90,64,26,3.0,192,0,1,1,0,2,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2023-Q2,69381128.43,47557442.61,21823685.82,35965498.36,105346626.8,0,0,0,0,4356940.41,4044726.42,0.0,0.0,0,56,34,5.0,280,1,1,1,1,4,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2023-Q3,63780610.52,51963994.36,11816616.16,29504930.53,101396986.14,5,4,1,3,4549386.34,3127335.82,22746931.7,12509343.29,60,40,50,4.0,160,1,0,1,0,2,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2023-Q4,62820665.68,52153383.3,10667282.38,38010972.08,100831637.76,5,2,2,0,6774483.85,7422057.27,33872419.27,14844114.54,90,73,17,10.0,730,0,1,0,0,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2024-Q1,62331839.16,49275036.07,13056803.09,30039708.39,99721452.78,1,0,0,0,7597660.9,6837619.62,7597660.9,0.0,60,39,51,2.0,78,0,0,1,0,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2024-Q2,65721645.59,49271060.49,16450585.1,28249460.02,93971105.61,2,1,0,1,7279213.03,5677903.73,14558426.06,5677903.73,90,36,54,4.0,144,0,1,0,0,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2024-Q3,59920875.48,53840479.51,6080395.97,26446186.54,98823878.68,5,2,0,2,3394174.25,2814367.41,16970871.26,5628734.82,60,11,79,1.0,11,1,0,0,0,1,1,2024-09-30,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2024-Q4,65192933.64,53295214.53,11897719.11,25783727.18,107186444.9,0,0,0,0,7035068.29,6696645.58,0.0,0.0,0,58,32,8.0,464,0,1,1,0,2,1,2024-12-31,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2025-Q1,68792590.96,50160276.26,18632314.7,30968515.23,99761106.19,4,1,1,0,6179027.18,5834232.57,24716108.73,5834232.57,60,21,69,9.0,189,0,1,1,1,3,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2025-Q2,66285574.97,44924563.6,21361011.37,29976847.15,105199724.88,3,1,0,1,3934340.27,2641919.55,11803020.81,2641919.55,90,71,19,3.0,213,0,1,1,1,3,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2025-Q3,63053298.37,53297756.88,9755541.49,36928548.48,100503652.62,4,3,3,0,4999532.32,3821438.38,19998129.28,11464315.15,30,50,40,10.0,500,0,0,1,0,1,0,,+543517143885,Pasaje San Martín 5876
27691690550,ServiMax SAS,S.A.,Servicios,Córdoba,2009,221,2025-Q4,63789525.02,50864781.99,12924743.03,26249988.04,99329600.06,3,1,1,0,9476346.62,6051617.32,28429039.87,6051617.32,90,76,14,8.0,608,1,0,1,1,3,0,,+543517143885,Pasaje San Martín 5876
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2022-Q1,69313261.48,60332398.79,8980862.69,33465211.99,113411544.75,0,0,0,0,5642397.04,5868438.55,0.0,0.0,0,50,40,1.0,50,0,1,1,0,2,1,2022-03-31,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2022-Q2,78045564.23,61622752.98,16422811.25,43361098.14,126601719.6,3,2,2,0,10215631.16,8219574.47,30646893.47,16439148.94,60,63,27,7.0,441,0,0,1,0,1,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2022-Q3,71316608.28,59015277.86,12301330.42,44713234.21,128810775.43,1,0,0,0,6070563.53,5873956.71,6070563.53,0.0,90,20,70,10.0,200,1,0,1,1,3,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2022-Q4,67184994.22,62444250.45,4740743.77,39133854.38,112224480.04,1,0,0,0,8058403.76,5656600.09,8058403.76,0.0,90,48,42,5.0,240,0,0,0,1,1,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2023-Q1,69448754.64,60239615.85,9209138.79,32753720.08,124262638.43,3,2,1,1,7761293.7,6895938.0,23283881.11,13791876.0,60,74,16,3.0,222,1,1,0,0,2,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2023-Q2,80234478.75,66723980.5,13510498.25,44128482.23,124362960.98,1,0,0,0,3817337.11,4006278.83,3817337.11,0.0,90,41,49,5.0,205,1,1,0,1,3,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2023-Q3,66408730.87,60350191.92,6058538.95,43972691.38,122025726.16,4,1,0,1,6626328.26,7134616.46,26505313.03,7134616.46,60,43,47,2.0,86,1,1,0,1,3,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2023-Q4,79179950.44,62039150.41,17140800.03,35086289.22,121741595.84,1,0,0,0,5883944.51,5166935.53,5883944.51,0.0,90,1,89,10.0,10,1,1,0,1,3,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2024-Q1,78631598.37,67024589.17,11607009.2,38593270.24,117224868.6,4,2,2,0,4345467.23,2660912.9,17381868.93,5321825.79,30,4,86,5.0,20,1,1,0,1,3,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2024-Q2,72799072.7,65910246.85,6888825.85,44041290.31,124666497.46,0,0,0,0,7752465.15,5706973.58,0.0,0.0,0,23,67,4.0,92,0,1,0,0,1,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2024-Q3,78226089.45,65652586.92,12573502.53,33637924.58,121399160.17,3,2,2,0,4899361.4,4235736.42,14698084.21,8471472.83,60,54,36,6.0,324,1,0,0,1,2,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2024-Q4,66761104.52,67906921.96,-1145817.44,42823017.75,123961789.09,2,1,0,1,10517391.51,8444928.22,21034783.01,8444928.22,90,54,36,6.0,324,0,0,1,1,2,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2025-Q1,68465627.46,63787790.88,4677836.58,37725875.31,125660181.89,5,4,2,2,1644604.87,1189327.83,8223024.37,4757311.33,90,31,59,3.0,93,0,0,0,1,1,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2025-Q2,69167096.06,63634713.79,5532382.27,34916708.06,124051982.76,0,0,0,0,4281121.8,2757900.2,0.0,0.0,0,81,9,5.0,405,0,1,0,1,2,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2025-Q3,75748841.87,68909873.01,6838968.86,32953358.23,126387790.14,3,2,0,2,9481338.37,5820116.47,28444015.1,11640232.94,30,17,73,1.0,17,0,0,0,0,0,0,,+543433838652,Boulevard Lavalle 4278
30958147038,IGV TEC SAS,S.A.,Tecnología,Buenos Aires,1988,81,2025-Q4,79441565.97,65787058.15,13654507.82,41206737.09,132563752.42,0,0,0,0,5136521.67,5446146.61,0.0,0.0,0,37,53,8.0,296,1,1,0,1,3,0,,+543433838652,Boulevard Lavalle 4278
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2022-Q1,39238850.08,29229825.21,10009024.87,15034544.5,65544132.75,4,3,0,3,6454551.63,4486167.42,25818206.53,13458502.27,60,60,30,4.0,240,1,0,0,1,2,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2022-Q2,42230786.69,29634567.59,12596219.1,12535518.03,69838408.44,3,2,2,0,5807314.78,6078046.82,17421944.33,12156093.64,30,38,52,2.0,76,1,0,1,1,3,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2022-Q3,43059334.87,27646941.44,15412393.43,18200123.49,61259458.36,2,1,1,0,6482780.26,4271964.63,12965560.51,4271964.63,90,58,32,2.0,116,1,0,1,0,2,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2022-Q4,38929669.08,25422182.39,13507486.69,16566406.37,70319987.94,0,0,0,0,5283330.43,3814555.57,0.0,0.0,0,21,69,4.0,84,1,0,1,1,3,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2023-Q1,39049480.4,28552181.9,10497298.5,13019299.05,63280229.39,4,1,1,0,5111711.65,4294256.95,20446846.61,4294256.95,30,61,29,3.0,183,0,1,0,1,2,1,2023-03-31,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2023-Q2,38933449.73,26136449.21,12797000.52,12893956.37,58501568.67,3,2,0,2,7067194.92,5141048.25,21201584.75,10282096.49,60,59,31,1.0,59,1,1,0,1,3,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2023-Q3,38134731.47,25335830.19,12798901.28,16602237.29,62246086.23,1,0,0,0,8060264.91,8211821.09,8060264.91,0.0,30,22,68,9.0,198,0,1,0,0,1,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2023-Q4,43284096.03,28914418.22,14369677.81,15370395.19,70342738.67,3,2,0,2,4729671.09,4951664.87,14189013.28,9903329.75,60,86,4,1.0,86,0,0,1,0,1,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2024-Q1,39510656.7,26889905.97,12620750.73,17876086.83,68442669.29,1,0,0,0,6645243.77,5311448.98,6645243.77,0.0,90,13,77,8.0,104,0,0,1,1,2,1,2024-03-31,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2024-Q2,44001717.34,24992488.16,19009229.18,14668008.09,60960162.34,2,0,0,0,4484715.18,4304630.58,8969430.37,0.0,90,44,46,3.0,132,1,1,1,1,4,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2024-Q3,45793000.27,29135893.25,16657107.02,14034237.08,60239014.69,4,3,0,3,3956579.91,3647219.76,15826319.64,10941659.27,90,55,35,9.0,495,1,1,0,1,3,1,2024-09-30,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2024-Q4,41840763.74,24772103.0,17068660.74,12808339.77,64964394.73,4,3,0,3,7075091.43,6721218.89,28300365.74,20163656.66,30,14,76,5.0,70,1,1,0,1,3,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2025-Q1,42510689.43,27664325.12,14846364.31,16800463.82,68385515.28,3,1,1,0,9247843.01,6807918.03,27743529.02,6807918.03,90,2,88,4.0,8,0,0,0,0,0,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2025-Q2,42689966.93,29874210.81,12815756.12,12756830.99,65904844.27,3,1,0,1,6194228.29,5824974.6,18582684.88,5824974.6,30,68,22,1.0,68,0,0,0,0,0,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2025-Q3,43663948.04,27415778.99,16248169.05,17305200.0,70638205.09,2,1,1,0,5464384.96,3686064.84,10928769.92,3686064.84,90,18,72,9.0,162,0,0,0,1,1,0,,+54118150647,Boulevard San Martín 4784
30294809169,HIM CON S.A.,S.A.S.,Construcción,Córdoba,2007,275,2025-Q4,45429709.01,28746038.28,16683670.73,17290794.51,62720503.52,3,2,2,0,5676205.66,5843316.8,17028616.98,11686633.61,30,12,78,10.0,120,0,0,1,0,1,0,,+54118150647,Boulevard San Martín 4784
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2022-Q1,62698238.91,46072803.14,16625435.77,25241375.68,102687482.25,5,3,0,3,7886218.21,5955688.85,39431091.03,17867066.54,30,67,23,9.0,603,0,0,0,0,0,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2022-Q2,64937366.25,47776331.68,17161034.57,18439072.33,96161977.91,2,1,1,0,6596299.63,4199750.44,13192599.26,4199750.44,90,31,59,10.0,310,1,0,1,1,3,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2022-Q3,59220380.35,42423143.46,16797236.89,25617637.64,95489164.86,3,1,1,0,2721901.98,2776378.86,8165705.93,2776378.86,30,60,30,7.0,420,0,1,1,1,3,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2022-Q4,67440934.27,47256436.5,20184497.77,17290801.9,109461272.03,3,1,1,0,9187093.58,7232213.01,27561280.75,7232213.01,30,62,28,4.0,248,0,0,0,1,1,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2023-Q1,59378643.64,48004708.78,11373934.86,23433730.92,100699509.54,2,1,1,0,5798686.36,4408590.64,11597372.72,4408590.64,30,45,45,4.0,180,0,1,1,1,3,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2023-Q2,66291960.58,47577553.98,18714406.6,23492400.05,100296607.65,5,3,0,3,2437147.77,2147325.26,12185738.86,6441975.78,30,29,61,5.0,145,1,0,1,0,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2023-Q3,60949295.73,45402140.65,15547155.08,18596598.75,93782622.78,0,0,0,0,6864236.84,7484916.55,0.0,0.0,0,69,21,6.0,414,0,0,1,1,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2023-Q4,62406997.77,45171591.32,17235406.45,19193528.65,95070663.98,3,2,2,0,6100488.8,5409004.64,18301466.39,10818009.28,30,15,75,5.0,75,0,1,1,0,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2024-Q1,68565844.12,46309324.16,22256519.96,24443520.28,98397924.49,2,1,0,1,7645698.2,7896238.94,15291396.39,7896238.94,60,31,59,8.0,248,0,0,1,0,1,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2024-Q2,61859633.92,50248047.01,11611586.91,18840249.81,104910219.59,1,0,0,0,4206079.71,4614188.13,4206079.71,0.0,30,72,18,4.0,288,0,0,0,1,1,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2024-Q3,68938539.23,48846181.25,20092357.98,19901469.31,94289080.99,5,2,1,1,7897794.61,4911828.82,39488973.05,9823657.64,90,22,68,8.0,176,1,0,1,0,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2024-Q4,64120343.07,42760184.03,21360159.04,23642886.43,107429258.32,4,3,2,1,6324739.72,4303131.84,25298958.88,12909395.51,60,7,83,2.0,14,1,0,0,1,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2025-Q1,67979446.98,45484905.84,22494541.14,23531509.28,99281327.15,5,3,0,3,7144339.53,7446221.86,35721697.67,22338665.59,90,53,37,8.0,424,0,1,1,0,2,1,2025-03-31,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2025-Q2,58607145.87,47441919.24,11165226.63,18499324.47,110438016.54,0,0,0,0,11522023.49,8415524.96,0.0,0.0,0,87,3,5.0,435,0,1,0,0,1,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2025-Q3,58191193.88,43967172.11,14224021.77,21069403.35,100851201.42,4,1,1,0,7634254.99,6118340.38,30537019.95,6118340.38,90,56,34,9.0,504,0,1,0,1,2,0,,+543512819606,Avenida 9 de Julio 8903
30378520807,OKY SER S.A.,S.A.S.,Servicios,Mendoza,2001,129,2025-Q4,63735889.21,46526630.56,17209258.65,19571969.85,104674178.36,3,1,0,1,11790425.13,9345754.08,35371275.38,9345754.08,90,22,68,9.0,198,0,1,1,1,3,0,,+543512819606,Avenida 9 de Julio 8903
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2022-Q1,36055293.95,23993483.93,12061810.02,26256224.29,65958085.57,5,2,1,1,4463653.81,3891566.17,22318269.05,7783132.33,30,19,71,1.0,19,1,1,0,1,3,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2022-Q2,31368009.31,25277096.62,6090912.69,21697394.27,72023685.92,3,2,1,1,2175297.45,2262616.3,6525892.36,4525232.6,30,17,73,3.0,51,1,0,0,1,2,1,2022-06-30,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2022-Q3,37642181.18,24070657.92,13571523.26,29761573.74,67403754.92,2,1,0,1,2039256.3,1762914.42,4078512.61,1762914.42,60,6,84,5.0,30,1,0,0,0,1,1,2022-09-30,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2022-Q4,36803873.89,24762549.34,12041324.55,22761220.21,74938122.73,0,0,0,0,5505111.54,4917316.32,0.0,0.0,0,82,8,3.0,246,1,0,1,0,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2023-Q1,36337281.61,25802903.71,10534377.9,22394887.38,66839157.87,1,0,0,0,7539176.51,8197242.63,7539176.51,0.0,90,35,55,9.0,315,0,1,0,1,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2023-Q2,35296581.2,25001046.06,10295535.14,21782901.64,66090121.53,1,0,0,0,10543954.97,6342971.28,10543954.97,0.0,60,66,24,10.0,660,0,1,0,0,1,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2023-Q3,31951853.83,28772690.28,3179163.55,23296313.57,74890382.83,3,2,0,2,5905121.51,4969967.55,17715364.52,9939935.11,60,34,56,4.0,136,0,1,1,0,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2023-Q4,36293287.54,24637750.24,11655537.3,30563664.37,67811593.2,4,2,0,2,4891620.91,5210941.01,19566483.62,10421882.03,30,79,11,4.0,316,1,0,1,1,3,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2024-Q1,31744629.91,27505288.12,4239341.79,20968958.94,73400646.96,5,2,1,1,3831972.71,2801967.09,19159863.54,5603934.18,30,48,42,6.0,288,1,1,1,0,3,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2024-Q2,31572529.89,28851432.97,2721096.92,22829387.71,73457864.48,2,1,1,0,8296414.56,8787274.48,16592829.12,8787274.48,30,87,3,9.0,783,0,1,0,0,1,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2024-Q3,32697985.31,27395917.2,5302068.11,23617331.17,73353656.44,3,1,1,0,5032312.68,3837481.0,15096938.05,3837481.0,30,15,75,6.0,90,0,1,0,0,1,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2024-Q4,36204977.64,26381022.42,9823955.22,31209898.31,74207274.78,1,0,0,0,2430335.72,2562153.13,2430335.72,0.0,60,20,70,6.0,120,0,0,1,1,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2025-Q1,37171121.67,24859174.84,12311946.83,28196077.38,72992937.93,4,2,2,0,8687331.14,8432804.81,34749324.56,16865609.62,30,14,76,7.0,98,0,1,1,0,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2025-Q2,31279207.34,28924562.14,2354645.2,26683719.67,72243903.73,3,1,0,1,7347729.53,7401589.83,22043188.6,7401589.83,30,14,76,8.0,112,1,0,0,1,2,0,,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2025-Q3,31440139.25,26834120.94,4606018.31,24726467.13,67931675.53,3,2,0,2,4515036.17,4193956.57,13545108.52,8387913.14,30,71,19,1.0,71,1,0,0,0,1,1,2025-09-30,+542993851405,Avenida Neruda 6560
33913974005,Martinez Construcciones,S.R.L.,Construcción,Corrientes,1996,413,2025-Q4,31448060.21,27099870.92,4348189.29,21772236.65,73897301.07,2,0,0,0,9085810.03,5498059.48,18171620.06,0.0,90,20,70,2.0,40,1,1,0,0,2,1,2025-12-31,+542993851405,Avenida Neruda 6560
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2022-Q1,86625359.85,68111650.91,18513708.94,0.0,87379201.86,3,1,1,0,3995242.19,3334477.53,11985726.56,3334477.53,30,39,51,10.0,390,1,0,0,0,1,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2022-Q2,79626454.91,71247741.71,8378713.2,0.0,99016607.23,1,0,0,0,3453598.95,2118382.68,3453598.95,0.0,30,71,19,2.0,142,1,0,1,1,3,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2022-Q3,84774292.22,70814986.83,13959305.39,0.0,104793580.4,1,0,0,0,2665479.27,2009971.21,2665479.27,0.0,90,62,28,10.0,620,1,0,1,0,2,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2022-Q4,82856851.77,62835152.89,20021698.88,0.0,102712638.67,1,0,0,0,6055101.45,5178373.36,6055101.45,0.0,60,73,17,10.0,730,0,1,1,1,3,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2023-Q1,75317730.01,61562166.11,13755563.9,0.0,101506175.81,5,2,1,1,4381950.44,2650527.43,21909752.18,5301054.87,90,36,54,3.0,108,1,1,0,0,2,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2023-Q2,89188147.63,72255228.34,16932919.29,0.0,97920077.93,3,2,2,0,4193861.36,3933403.57,12581584.09,7866807.13,30,44,46,7.0,308,0,0,0,0,0,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2023-Q3,76013482.85,61966015.22,14047467.63,0.0,100964605.64,0,0,0,0,6627224.51,7056619.62,0.0,0.0,0,11,79,6.0,66,0,1,1,1,3,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2023-Q4,82150659.23,72391313.79,9759345.44,0.0,92812554.58,1,0,0,0,7261667.25,4476064.72,7261667.25,0.0,30,62,28,3.0,186,0,0,0,1,1,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2024-Q1,87070726.17,63793860.47,23276865.7,0.0,89831752.51,4,2,1,1,1626431.17,1072018.93,6505724.68,2144037.87,60,85,5,10.0,850,1,0,0,0,1,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2024-Q2,83700276.29,65299968.25,18400308.04,0.0,97021644.87,3,1,0,1,3265021.2,2418043.08,9795063.61,2418043.08,60,74,16,5.0,370,0,1,0,1,2,0,,+543433536827,Pasaje Mitre 6811
33810743730,TecnoPlus SAS,S.R.L.,Tecnología,Río Negro,2020,320,2024-Q3,73942489.27,63238449.36,10704039.91,0.0,97572692.16,5,3,2,1,3883354.94,2664502.93,19416774.71,7993508.8,30,38,52,3.0,114,1,0,0,0,1,0,,+543433536827,Pasaje Mitre 6811
